Date;file;Day;Month;Year;Hour;Minute;Second;ACI;ADI;AEI;BI;NDSI;ratioBA;antroPh;bioPh;Ht;M;AR;ROItotal;ROIcover
2022-06-01 06:40:00;Basamba\SWIFT17_20220601_064000.wav;1;6;2022;6;40;0;313.77;0.92;0.85;0.14;0.68;5.35;0.04;0.2;0.4;0.0;[1.];7446;14.52
2022-06-01 06:40:00;Basamba\SWIFT14_20220601_064000.wav;1;6;2022;6;40;0;322.48;0.8;0.84;0.17;0.94;32.38;0.08;2.5;0.58;0.0;[1.];3866;18.75
2022-06-01 06:40:00;Basamba\SWIFT15_20220601_064000.wav;1;6;2022;6;40;0;302.88;1.22;0.76;0.15;0.85;12.51;0.01;0.14;0.4;0.01;[1.];4123;9.94
2022-06-01 06:40:00;Basamba\SWIFT5_20220601_064000.wav;1;6;2022;6;40;0;303.72;1.94;0.5;0.1;0.87;14.21;0.02;0.29;0.43;0.01;[1.];6887;9.89
2022-06-01 06:40:00;Basamba\SWIFT4_20220601_064000.wav;1;6;2022;6;40;0;316.48;1.83;0.57;0.23;0.79;8.66;0.04;0.36;0.46;0.01;[1.];5734;9.31
2022-06-01 06:40:00;Basamba\SWIFT10_20220601_064000.wav;1;6;2022;6;40;0;303.5;2.01;0.37;0.1;0.55;3.4;0.02;0.08;0.37;0.0;[1.];6922;9.48
2022-06-01 06:40:00;Basamba\SWIFT8_20220601_064000.wav;1;6;2022;6;40;0;304.07;2.02;0.38;0.1;0.73;6.28;0.02;0.1;0.37;0.0;[1.];9517;5.11
2022-06-01 06:40:00;Basamba\SWIFT 02_20220601_064000.wav;1;6;2022;6;40;0;319.5;2.22;0.29;0.14;0.9;19.34;0.05;1.02;0.45;0.01;[1.];7226;8.49
2022-06-01 06:40:00;Basamba\SWIFT9_20220601_064000.wav;1;6;2022;6;40;0;319.14;1.55;0.69;0.09;0.77;7.83;0.04;0.35;0.44;0.01;[1.];7837;14.04
2022-06-01 06:40:00;Basamba\SWIFT20_20220601_064000.wav;1;6;2022;6;40;0;301.03;0.47;0.91;0.2;0.68;5.24;0.04;0.23;0.58;0.01;[1.];3318;11.45
2022-06-01 06:40:00;Basamba\SWIFT 03_20220601_064000.wav;1;6;2022;6;40;0;306.97;1.95;0.47;0.09;0.82;10.13;0.03;0.26;0.43;0.01;[1.];5342;8.09
2022-06-01 06:40:00;Basamba\SWIFT1_20220601_064000.wav;1;6;2022;6;40;0;304.3;2.17;0.34;0.1;0.78;8.17;0.01;0.1;0.38;0.0;[1.];7866;6.96
2022-06-01 06:40:00;Basamba\SWIFT 19_20220601_064000.wav;1;6;2022;6;40;0;301.71;2.29;0.1;0.09;0.9;18.81;0.02;0.3;0.41;0.01;[1.];6833;8.48
2022-06-01 08:40:00;Basamba\SWIFT15_20220601_084000.wav;1;6;2022;8;40;0;300.09;2.03;0.42;0.09;0.79;8.34;0.02;0.16;0.4;0.0;[1.];7036;12.03
2022-06-01 08:40:00;Basamba\SWIFT9_20220601_084000.wav;1;6;2022;8;40;0;310.67;1.3;0.7;0.1;0.79;8.63;0.02;0.17;0.43;0.01;[1.];1752;8.43
2022-06-01 08:40:00;Basamba\SWIFT 02_20220601_084000.wav;1;6;2022;8;40;0;327.22;2.29;0.11;0.16;0.94;29.95;0.03;0.81;0.42;0.0;[1.];4467;9.9
2022-06-01 08:40:00;Basamba\SWIFT7_20220601_084000.wav;1;6;2022;8;40;0;299.17;2.21;0.23;0.16;0.5;3.0;0.1;0.31;0.49;0.01;[1.];2438;3.61
2022-06-01 08:40:00;Basamba\SWIFT8_20220601_084000.wav;1;6;2022;8;40;0;301.74;1.91;0.6;0.12;0.74;6.71;0.02;0.11;0.38;0.0;[1.];3734;3.12
2022-06-01 08:40:00;Basamba\SWIFT10_20220601_084000.wav;1;6;2022;8;40;0;305.31;2.22;0.24;0.11;0.77;7.55;0.01;0.08;0.37;0.0;[1.];4180;19.3
2022-06-01 08:40:00;Basamba\SWIFT 16_20220601_084000.wav;1;6;2022;8;40;0;306.06;0.8;0.81;0.09;0.79;8.42;0.04;0.34;0.46;0.01;[1.];5547;5.04
2022-06-01 08:40:00;Basamba\SWIFT20_20220601_084000.wav;1;6;2022;8;40;0;301.58;0.26;0.93;0.23;0.7;5.76;0.04;0.25;0.6;0.01;[1.];1400;16.65
2022-06-01 08:40:00;Basamba\SWIFT6_20220601_084000.wav;1;6;2022;8;40;0;317.87;2.2;0.23;0.08;0.63;4.45;0.02;0.1;0.38;0.0;[1.];5162;9.01
2022-06-01 08:40:00;Basamba\SWIFT 19_20220601_084000.wav;1;6;2022;8;40;0;298.38;2.25;0.2;0.1;0.87;13.93;0.02;0.23;0.39;0.0;[1.];9182;6.48
2022-06-01 08:40:00;Basamba\SWIFT14_20220601_084000.wav;1;6;2022;8;40;0;305.96;2.23;0.32;0.13;0.77;7.86;0.02;0.16;0.4;0.0;[1.];6739;18.33
2022-06-01 08:40:00;Basamba\SWIFT12_20220601_084000.wav;1;6;2022;8;40;0;303.5;0.61;0.87;0.12;0.89;17.67;0.04;0.73;0.52;0.01;[1.];16724;5.25
2022-06-01 08:40:00;Basamba\SWIFT11_20220601_084000.wav;1;6;2022;8;40;0;310.17;1.54;0.64;0.09;0.54;3.38;0.03;0.1;0.37;0.0;[1.];5397;11.18
2022-06-01 08:40:00;Basamba\SWIFT4_20220601_084000.wav;1;6;2022;8;40;0;311.47;0.7;0.86;0.42;0.99;188.82;0.02;4.12;0.8;0.02;[1.];9278;7.87
2022-06-01 08:40:00;Basamba\SWIFT17_20220601_084000.wav;1;6;2022;8;40;0;302.95;1.02;0.83;0.18;0.87;13.83;0.01;0.19;0.4;0.0;[1.];1475;13.36
2022-06-01 08:40:00;Basamba\SWIFT13_20220601_084000.wav;1;6;2022;8;40;0;308.89;1.15;0.72;0.11;0.96;46.94;0.02;0.77;0.52;0.01;[1.];11325;15.92
2022-06-01 08:40:00;Basamba\SWIFT1_20220601_084000.wav;1;6;2022;8;40;0;323.16;1.88;0.53;0.11;0.65;4.7;0.02;0.09;0.41;0.0;[1.];5861;12.04
2022-06-01 08:40:00;Basamba\SWIFT 03_20220601_084000.wav;1;6;2022;8;40;0;308.48;2.17;0.3;0.09;0.7;5.76;0.04;0.22;0.41;0.0;[1.];5799;9.31
2022-06-01 08:40:00;Basamba\SWIFT5_20220601_084000.wav;1;6;2022;8;40;0;299.38;1.39;0.7;0.14;0.93;27.04;0.01;0.31;0.46;0.01;[1.];5642;6.59
2022-06-01 10:40:00;Basamba\SWIFT1_20220601_104000.wav;1;6;2022;10;40;0;305.6;0.65;0.87;0.15;0.99;163.24;0.01;1.64;0.53;0.0;[1.];5441;16.35
2022-06-01 10:40:00;Basamba\SWIFT4_20220601_104000.wav;1;6;2022;10;40;0;309.04;0.79;0.85;0.44;0.99;273.19;0.02;5.68;0.81;0.02;[1.];9295;12.61
2022-06-01 10:40:00;Basamba\SWIFT20_20220601_104000.wav;1;6;2022;10;40;0;297.44;0.08;0.94;0.31;0.62;4.33;0.04;0.19;0.6;0.01;[1.];2766;2.91
2022-06-01 10:40:00;Basamba\SWIFT10_20220601_104000.wav;1;6;2022;10;40;0;308.18;1.4;0.73;0.16;0.92;22.68;0.02;0.36;0.45;0.0;[1.];1643;11.62
2022-06-01 10:40:00;Basamba\SWIFT14_20220601_104000.wav;1;6;2022;10;40;0;297.66;1.3;0.81;0.13;0.97;62.39;0.01;0.86;0.55;0.01;[1.];1729;12.2
2022-06-01 10:40:00;Basamba\SWIFT 19_20220601_104000.wav;1;6;2022;10;40;0;295.95;2.06;0.39;0.13;0.88;15.19;0.01;0.18;0.39;0.0;[1.];4471;7.12
2022-06-01 10:40:00;Basamba\SWIFT17_20220601_104000.wav;1;6;2022;10;40;0;298.23;1.28;0.83;0.18;0.89;17.17;0.02;0.26;0.41;0.0;[1.];2787;17.2
2022-06-01 10:40:00;Basamba\SWIFT 03_20220601_104000.wav;1;6;2022;10;40;0;302.81;1.48;0.68;0.09;0.54;3.34;0.04;0.12;0.39;0.0;[1.];5841;7.77
2022-06-01 10:40:00;Basamba\SWIFT8_20220601_104000.wav;1;6;2022;10;40;0;293.93;1.36;0.77;0.17;0.9;18.56;0.01;0.19;0.43;0.0;[1.];6996;18.04
2022-06-01 10:40:00;Basamba\SWIFT7_20220601_104000.wav;1;6;2022;10;40;0;303.57;0.96;0.81;0.35;0.92;24.14;0.11;2.54;0.66;0.01;[1.];1269;6.81
2022-06-01 10:40:00;Basamba\SWIFT15_20220601_104000.wav;1;6;2022;10;40;0;300.34;0.83;0.79;0.09;0.6;3.98;0.02;0.07;0.39;0.0;[1.];8428;10.79
2022-06-01 10:40:00;Basamba\SWIFT6_20220601_104000.wav;1;6;2022;10;40;0;316.52;1.97;0.53;0.09;0.78;8.09;0.03;0.26;0.41;0.0;[1.];7572;14.03
2022-06-01 10:40:00;Basamba\SWIFT13_20220601_104000.wav;1;6;2022;10;40;0;305.85;1.19;0.79;0.12;0.98;87.63;0.01;1.02;0.57;0.01;[1.];23229;7.61
2022-06-01 10:40:00;Basamba\SWIFT 16_20220601_104000.wav;1;6;2022;10;40;0;299.92;1.38;0.73;0.09;0.78;8.13;0.03;0.24;0.45;0.01;[1.];3767;7.77
2022-06-01 10:40:00;Basamba\SWIFT9_20220601_104000.wav;1;6;2022;10;40;0;303.61;0.74;0.85;0.33;1.0;560.74;0.01;7.85;0.79;0.01;[1.];615;17.33
2022-06-01 10:40:00;Basamba\SWIFT11_20220601_104000.wav;1;6;2022;10;40;0;301.83;0.95;0.86;0.1;0.97;56.82;0.01;0.7;0.5;0.0;[1.];1780;13.8
2022-06-01 10:40:00;Basamba\SWIFT12_20220601_104000.wav;1;6;2022;10;40;0;302.24;0.87;0.88;0.1;0.95;37.24;0.01;0.38;0.47;0.01;[1.];4654;12.26
2022-06-01 10:40:00;Basamba\SWIFT5_20220601_104000.wav;1;6;2022;10;40;0;305.03;0.92;0.84;0.1;0.78;8.05;0.02;0.12;0.38;0.0;[1.];5642;16.65
2022-06-01 10:40:00;Basamba\SWIFT 02_20220601_104000.wav;1;6;2022;10;40;0;309.75;1.84;0.57;0.18;0.95;35.49;0.02;0.81;0.44;0.01;[1.];3522;19.05
2022-06-01 12:40:00;Basamba\SWIFT 02_20220601_124000.wav;1;6;2022;12;40;0;305.35;1.3;0.76;0.13;0.97;57.14;0.02;1.07;0.5;0.01;[1.];1379;14.95
2022-06-01 12:40:00;Basamba\SWIFT1_20220601_124000.wav;1;6;2022;12;40;0;300.18;0.81;0.82;0.1;0.96;48.16;0.01;0.51;0.47;0.0;[1.];2713;13.74
2022-06-01 12:40:00;Basamba\SWIFT8_20220601_124000.wav;1;6;2022;12;40;0;314.94;0.83;0.84;0.24;0.96;49.45;0.01;0.56;0.48;0.0;[1.];6118;13.08
2022-06-01 12:40:00;Basamba\SWIFT 03_20220601_124000.wav;1;6;2022;12;40;0;300.09;1.29;0.73;0.13;0.53;3.22;0.02;0.05;0.37;0.0;[1.];4542;6.01
2022-06-01 12:40:00;Basamba\SWIFT6_20220601_124000.wav;1;6;2022;12;40;0;301.1;2.28;0.15;0.08;0.72;6.24;0.02;0.11;0.37;0.0;[1.];6782;10.06
2022-06-01 12:40:00;Basamba\SWIFT20_20220601_124000.wav;1;6;2022;12;40;0;298.04;0.28;0.91;0.2;0.73;6.51;0.03;0.21;0.55;0.01;[1.];2366;7.48
2022-06-01 12:40:00;Basamba\SWIFT13_20220601_124000.wav;1;6;2022;12;40;0;309.04;1.26;0.74;0.16;0.97;73.93;0.01;0.95;0.52;0.01;[1.];5136;11.93
2022-06-01 12:40:00;Basamba\SWIFT7_20220601_124000.wav;1;6;2022;12;40;0;318.85;1.17;0.76;1.24;0.99;214.6;0.11;22.82;0.81;0.01;[1.];1205;16.79
2022-06-01 12:40:00;Basamba\SWIFT 19_20220601_124000.wav;1;6;2022;12;40;0;308.01;2.18;0.28;0.09;0.88;16.04;0.01;0.23;0.39;0.0;[1.];7053;10.63
2022-06-01 12:40:00;Basamba\SWIFT 16_20220601_124000.wav;1;6;2022;12;40;0;296.51;1.9;0.53;0.12;0.91;20.66;0.01;0.25;0.46;0.01;[1.];1658;8.49
2022-06-01 12:40:00;Basamba\SWIFT5_20220601_124000.wav;1;6;2022;12;40;0;305.0;1.97;0.51;0.08;0.55;3.48;0.02;0.06;0.37;0.0;[1.];5343;7.47
2022-06-01 12:40:00;Basamba\SWIFT11_20220601_124000.wav;1;6;2022;12;40;0;301.85;0.87;0.86;0.12;0.98;82.8;0.01;0.49;0.46;0.0;[1.];2069;16.33
2022-06-01 12:40:00;Basamba\SWIFT9_20220601_124000.wav;1;6;2022;12;40;0;308.88;0.79;0.86;0.32;1.0;692.94;0.01;8.67;0.77;0.01;[1.];425;15.41
2022-06-01 12:40:00;Basamba\SWIFT4_20220601_124000.wav;1;6;2022;12;40;0;305.01;1.16;0.8;0.27;0.99;160.3;0.01;2.21;0.7;0.01;[1.];725;11.43
2022-06-01 12:40:00;Basamba\SWIFT12_20220601_124000.wav;1;6;2022;12;40;0;301.77;2.2;0.21;0.09;0.88;15.89;0.02;0.36;0.47;0.01;[1.];6936;3.0
2022-06-01 12:40:00;Basamba\SWIFT15_20220601_124000.wav;1;6;2022;12;40;0;300.56;1.82;0.59;0.1;0.86;13.39;0.02;0.22;0.41;0.0;[1.];3786;19.24
2022-06-01 12:40:00;Basamba\SWIFT10_20220601_124000.wav;1;6;2022;12;40;0;299.49;0.78;0.85;0.19;0.97;66.31;0.01;0.6;0.5;0.0;[1.];839;18.26
2022-06-01 12:40:00;Basamba\SWIFT14_20220601_124000.wav;1;6;2022;12;40;0;305.01;1.39;0.77;0.13;0.97;73.13;0.02;1.63;0.61;0.01;[1.];1354;9.2
2022-06-01 12:40:00;Basamba\SWIFT17_20220601_124000.wav;1;6;2022;12;40;0;306.34;0.76;0.84;0.25;0.99;138.34;0.01;1.55;0.59;0.0;[1.];1492;18.74
2022-06-01 14:40:00;Basamba\SWIFT17_20220601_144000.wav;1;6;2022;14;40;0;309.56;1.58;0.72;0.16;0.94;33.32;0.01;0.34;0.43;0.0;[1.];4124;15.91
2022-06-01 14:40:00;Basamba\SWIFT1_20220601_144000.wav;1;6;2022;14;40;0;300.68;1.35;0.76;0.09;0.95;35.75;0.01;0.29;0.43;0.0;[1.];3210;8.96
2022-06-01 14:40:00;Basamba\SWIFT4_20220601_144000.wav;1;6;2022;14;40;0;305.21;1.65;0.73;0.17;0.96;44.28;0.01;0.54;0.53;0.01;[1.];5943;14.77
2022-06-01 14:40:00;Basamba\SWIFT 19_20220601_144000.wav;1;6;2022;14;40;0;301.5;2.21;0.27;0.09;0.9;19.61;0.01;0.23;0.41;0.0;[1.];4558;8.47
2022-06-01 14:40:00;Basamba\SWIFT6_20220601_144000.wav;1;6;2022;14;40;0;301.2;1.74;0.56;0.1;0.88;16.18;0.01;0.11;0.38;0.0;[1.];5432;18.44
